id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
157845,tt2345737,1.052381,12250000,2295423,The Rover,Guy Pearce|Robert Pattinson|Scoot McNairy|Nash Edgerton|Anthony Hayes,,David MichÃ´d,Fear the man with nothing left to lose.,dystopia,"A decade after the collapse of the western world, Australia has become a lawless wasteland. As desperate outsiders pillage the country's precious mineral resources, taciturn Eric travels from town to town searching for signs of life.",100,Crime|Drama,Porchlight Films|FilmNation Entertainment|Screen Australia|Screen NSW|Blue-Tongue Films,5/18/14,164,6,2014,11283365.3719503,2114293.58303497
184098,tt2239832,1.041267,24000000,70181428,Think Like a Man Too,Kevin Hart|Regina Hall|Michael Ealy|Jerry Ferrara|Taraji P. Henson,,Tim Story,,,"All the couples are back for a wedding in Las Vegas, but plans for a romantic weekend go awry when their various misadventures get them into some compromising situations that threaten to derail the big event.",106,Comedy|Romance,Screen Gems|Will Packer Productions|Silver State Production Services,6/19/14,175,6.2,2014,22106185.218515,64643485.2611615
271674,tt0900387,1.039133,15000000,9104716,Suite FranÃ§aise,Michelle Williams|Kristin Scott Thomas|Matthias Schoenaerts|Sam Riley|Ruth Wilson,,Saul Dibb,Based on the Best Selling Novel,based on novel|world war ii|love|french resistance|nazi occupation,"France, 1940. In the first days of occupation, beautiful Lucile Angellier is trapped in a stifled existence with her controlling mother-in-law as they both await news of her husband: a prisoner of war. Parisian refugees start to pour into their small town, soon followed by a regiment of German soldiers who take up residence in the villagers' own homes. Lucile initially tries to ignore Bruno von Falk, the handsome and refined German officer staying with them. But soon, a powerful love draws them together and leads them into the tragedy of war.",107,Drama|Romance|War,Qwerty Films|Alliance Films|Canal+|TF1 Droits Audiovisuels|Scope Pictures,11/5/14,161,6.9,2014,13816365.7615718,8386272.42741572
192149,tt1976000,1.038367,0,4507463,The Two Faces of January,Viggo Mortensen|Kirsten Dunst|Oscar Isaac|Prometheus Aleifer|Nikos Mavrakis,,Hossein Amini,A Mysterious Past. An Unspeakable Secret.,sailboat|hotel|american|couple|private detective,"A thriller centered on a con artist, his wife, and a stranger who try to flee a foreign country after one of them is caught up in the murder of a private detective.",96,Thriller,Timnick Films|StudioCanal|Working Title Films,5/16/14,175,5.4,2014,0,4151783.83098347
187596,tt2463288,1.027357,15000000,59209,Walk of Shame,Elizabeth Banks|James Marsden|Gillian Jacobs|Ethan Suplee|Sarah Wright,,Steven Brill,Awesome night. Epic aftermath.,journalist|one-night stand|blonde|woman|lost,"A reporter's dream of becoming a news anchor is compromised after a one-night stand leaves her stranded in downtown L.A. without a phone, car, ID or money - and only 8 hours to make it to the most important job interview of her life.",95,Comedy,Lakeshore Entertainment|Sidney Kimmel Entertainment|FilmDistrict,5/2/14,402,5.7,2014,13816365.7615718,54536.8800251273
181886,tt2316411,1.026924,0,3396726,Enemy,Jake Gyllenhaal|MÃ©lanie Laurent|Sarah Gadon|Isabella Rossellini|Joshua Peace,http://enemy-movie.com,Denis Villeneuve,You can't escape yourself,doppelganger|spiders,A mild-mannered college professor discovers a look-alike actor and delves into the other man's private affairs.,91,Thriller|Mystery,Rhombus Media|Roxbury Pictures|micro_scope|Mecanismo Films|A24,3/14/14,629,6.6,2014,0,3128693.92052273
250546,tt3322940,1.018115,6500000,255273813,Annabelle,Annabelle Wallis|Alfre Woodard|Eric Ladin|Tony Amendola|Gabriel Bateman,http://annabellemovie.com/,John R. Leonetti,"Before the Conjuring, there was Annabelle.",prequel|evil doll|killer doll|spin off|doll,"John Form has found the perfect gift for his expectant wife, Mia - a beautiful, rare vintage doll in a pure white wedding dress. But Mia's delight with Annabelle doesn't last long. On one horrific night, their home is invaded by members of a satanic cult, who violently attack the couple. Spilled blood and terror are not all they leave behind. The cultists have conjured an entity so malevolent that nothing they did will compare to the sinister conduit to the damned that is now... Annabelle.",99,Horror,New Line Cinema|The Safran Company|Evergreen Media Group|RatPac-Dune Entertainment,10/2/14,827,5.6,2014,5987091.83001448,235130424.650607
328763,tt3033948,1.014673,0,0,Echoes,Steven Brand|Kevin Brewerton|Ivory Dortch|Kate French,,Nils Timm,The truth is a nightmare.,sleep|paralysis,"A young writer experiences visions during episodes of sleep paralysis, and she retreats with her boyfriend to an isolated house in the desert. As the visions worsen, she teeters on the edge of insanity as she uncovers a life-threatening secret.",88,Drama|Horror|Thriller,FatFree Films,7/5/14,11,3.3,2014,0,0
261103,tt3336368,0.999341,0,0,Maya the Bee Movie,Jenifer Bartoli|Christophe MaÃ©|Coco Jack Gillies|Kodi Smit-McPhee|Richard Roxburgh,,Alexs Stadermann,,,"Freshly hatched bee Maya is a little whirlwind and won't follow the rules of the hive. One of these rules is not to trust the hornets that live beyond the meadow. When the Royal Jelly is stolen, the hornets are suspected and Maya is thought to be their accomplice. No one believes that she is the innocent victim and no one will stand by her except for her good-natured and best friend Willy. After a long and eventful journey to the hornets hive Maya and Willy soon discover the true culprit and the two friends finally bond with the other residents of the opulent meadow.",79,Family|Animation,Zweites Deutsches Fernsehen (ZDF)|Screen Australia|Screen NSW|Flying Bark Productions|Fish Blowing Bubbles,9/11/14,14,5.6,2014,0,0
100241,tt1418377,0.989916,65000000,71154592,"I, Frankenstein",Aaron Eckhart|Yvonne Strahovski|Bill Nighy|Jai Courtney|Miranda Otto,http://www.ifrankensteinfilm.com,Stuart Beattie,"In the battle between good and evil, an immortal holds the key",soul|queen|anti hero|fantasy|prince,"200 years after his shocking creation, Dr. Frankenstein's creature, Adam, still walks the earth. But when he finds himself in the middle of a war over the fate of humanity, Adam discovers he holds the key that could destroy humankind.",92,Horror|Thriller,Lakeshore Entertainment|Sidney Kimmel Entertainment|Lionsgate|Hopscotch Films,1/22/14,501,5.1,2014,59870918.3001448,65539857.9124945
225565,tt1800246,0.988081,8000000,26049082,That Awkward Moment,Zac Efron|Miles Teller|Michael B. Jordan|Imogen Poots|Mackenzie Davis,,Tom Gormican,When you realize getting some means wanting more.,male friendship|friendship|dating|relationship|duringcreditsstinger,"Best pals Jason and Daniel indulge in casual flings and revel in their carefree, unattached lives. After learning that the marriage of their friend Mikey is over, they gladly welcome him back into their circle. The three young men make a pact to have fun and avoid commitment. However, when all three find themselves involved in serious relationships, they must keep their romances secret from one another.",94,Comedy|Romance,Treehouse Pictures,1/29/14,713,6,2014,7368728.40617167,23993576.3110119
192132,tt2479800,0.984445,0,0,Palo Alto,Emma Roberts|Jack Kilmer|Nat Wolff|James Franco|Zoe Levin,,Gia Coppola,,high school|soccer|older man younger woman relationship|teenager|teenage sexuality,"Palo Alto weaves together three stories of teenage lust, boredom, and self-destruction: shy, sensitive April, torn between an illicit flirtation with her soccer coach and an unrequited crush on sweet stoner Teddy; Emily, who offers sexual favors to any boy to cross her path; and the increasingly dangerous exploits of Teddy and his best friend Fred, whose behavior may or may not be sociopathic.",100,Drama,Tribeca Film,5/9/14,240,6.4,2014,0,0
200505,tt2223990,0.98174,27000000,28831145,Draft Day,Kevin Costner|Jennifer Garner|Tom Welling|Sam Elliott|Terry Crews,,Ivan Reitman,The greatest victories don't always happen on the field.,sport|duringcreditsstinger,"At the NFL Draft, general manager Sonny Weaver has the opportunity to rebuild his team when he trades for the number one pick. He must decide what he's willing to sacrifice on a life-changing day for a few hundred young men with NFL dreams.",109,Drama,Summit Entertainment|Lionsgate,4/11/14,207,6.5,2014,24869458.3708294,26556109.6429943
254473,tt1430612,0.979655,28000000,68896829,Brick Mansions,Paul Walker|David Belle|RZA|Robert Maillet|Carlo Rota,,Camille Delamarre,Undercover and never Outgunned,martial arts|atomic bomb|ghetto|parkour|cops,"In a dystopian Detroit, grand houses that once housed the wealthy are now homes of the city's most-dangerous criminals. Surrounding the area is a giant wall to keep the rest of Detroit safe. For undercover cop Damien Collier, every day is a battle against corruption as he struggles to bring his father's killer, Tremaine, to justice. Meanwhile, Damien and an ex-con named Lino work together to save the city from a plot to destroy it.",90,Action|Crime|Drama,Canal+|EuropaCorp|CinÃ©+|D8,4/22/14,476,5.8,2014,25790549.4216008,63460252.6184315
242224,tt2321549,0.967846,2000000,6676471,The Babadook,Essie Davis|Noah Wiseman|Daniel Henshall|Hayley McElhinney|Cathy Adamek,http://thebabadook.com/,Jennifer Kent,"If it's in a word, or it's in a look, you can't get rid of the Babadook.",monster|nightmare|book|dysfunctional family|single mother,"A single mother, plagued by the violent death of her husband, battles with her son's fear of a monster lurking in the house, but soon discovers a sinister presence all around her.",93,Drama|Thriller|Horror,South Australian Film Corporation|Screen Australia|Smoking Gun Productions|Causeway Films,5/22/14,1089,6.5,2014,1842182.10154291,6149637.68883517
226486,tt2103254,0.966048,20000000,100525432,Tammy,Melissa McCarthy|Susan Sarandon|Kathy Bates|Allison Janney|Dan Aykroyd,,Ben Falcone,She hit the road. The road hit back.,,"After losing her job and learning that her husband has been unfaithful, a woman hits the road with her profane, hard-drinking grandmother.",97,Comedy,New Line Cinema|Gary Sanchez Productions,7/2/14,381,5.1,2014,18421821.0154291,92593075.7901349
286519,tt3302706,0.965197,0,0,Boychoir,Dustin Hoffman|Kevin McHale|Josh Lucas|Debra Winger|Kathy Bates,,FranÃ§ois Girard,Extraordinary talent needs extraordinary inspiration,talent|music|school|singing|orphan,"Stet, a troubled and angry 11-year-old orphan from a small Texas town, ends up at a Boy Choir school back East after the death of his single mom. Completely out of his element, he finds himself in a battle of wills with a demanding Choir Master who recognizes a unique talent in this young boy as he pushes him to discover his creative heart and soul in music.",106,Drama,Informant Media|Informant Films,9/4/14,42,6.5,2014,0,0
164251,tt1247690,0.965064,0,176391,Serena,Jennifer Lawrence|Bradley Cooper|Rhys Ifans|Toby Jones|Blake Ritson,,Susanne Bier,Some loves can never let go.,corruption|sheriff|mountains|wilderness|ambition,"North Carolina mountains at the end of the 1920s â€“ George and Serena Pemberton, love-struck newly-weds, begin to build a timber empire. Serena soon proves herself to be equal to any man: overseeing loggers, hunting rattle-snakes, even saving a manâ€™s life in the wilderness. With power and influence now in their hands, the Pembertons refuse to let anyone stand in the way of their inflated love and ambitions. However, once Serena discovers Georgeâ€™s hidden past and faces an unchangeable fate of her own, the Pembertonâ€™s passionate marriage begins to unravel leading toward a dramatic reckoning.",102,Drama,2929 Productions|Nick Wechsler Productions|Chockstone Pictures,10/12/14,190,5.4,2014,0,162472.171536628
284689,tt1441953,0.956582,0,1822250,Testament of Youth,Alicia Vikander|Kit Harington|Taron Egerton|Colin Morgan|Dominic West,,James Kent,Divided by war. United by love.,world war i|war|based on autobiography,"Testament of Youth is a powerful story of love, war and remembrance, based on the First World War memoir by Vera Brittain, which has become the classic testimony of that war from a womanâ€™s point of view. A searing journey from youthful hopes and dreams to the edge of despair and back again, itâ€™s a film about young love, the futility of war and how to make sense of the darkest times.",129,History|Drama|War,BBC Films|Heyday Films,10/14/14,151,7,2014,0,1678458.16726829
250066,tt2923316,0.954807,10000000,0,American Heist,Hayden Christensen|Adrien Brody|Jordana Brewster|Akon|Laura Cayouette,,Sarik Andreasyan,Brothers in arms for life.,brother brother relationship|robbery|bank,"Two brothers, both with troubled paths, find themselves in the middle of one last bank job.",94,Action,NGN Productions|Glacier Films|Maple Leaf Finance Primeredian Entertainment,9/11/14,116,4.3,2014,9210910.50771459,0
169298,tt2544734,0.944954,3000000,0,Bullet,Danny Trejo|Seri DeYoung|Torsten Voges|Jonathan Banks|Kyle Villalovos,,Nick Lyon,This time they messed with the wrong guy!,corruption|kidnapping|drug,Danny Trejo plays 'Bullet' a tough cop who takes the law into his own hands when his grandson is kidnapped.,87,Action|Crime|Thriller,Giant Ape Media|SC Films International,2/25/14,20,4.4,2014,2763273.15231437,0
244772,tt1571249,0.929125,0,5284309,The Skeleton Twins,Kristen Wiig|Bill Hader|Luke Wilson|Ty Burrell|Boyd Holbrook,,Craig Johnson,Family is a cruel joke.,new york|adultery|confession|brother sister relationship|infidelity,"Estranged twins Maggie and Milo coincidentally cheat death on the same day, prompting them to reunite and confront the reasons their lives went so wrong. As the twins' reunion reinvigorates them, they realize the key to fixing their lives may just lie in repairing their relationship.",90,Drama,Duplass Brothers Productions|Venture Forth,9/12/14,208,6.7,2014,0,4867329.72941108
260339,tt2904626,0.928771,0,0,Salting the Battlefield,Bill Nighy|Helena Bonham Carter|Ralph Fiennes|Ewen Bremner|Judy Davis,,David Hare,,mi5|johnny worricker,"David Hare concludes his trilogy of films about MI5 renegade Johnny Worricker with another fugue on power, secrets and the British establishment. Johnny Worricker goes on the run with Margot Tyrell across Europe, and with the net closing in, the former MI5 man knows his only chance of resolving his problems is to return home and confront prime minister Alec Beasley.",93,Mystery|Drama|Action|Crime,BBC Films|Carnival Films|Heyday Films,3/27/14,19,6.3,2014,0,0
283384,tt1666335,0.926802,0,0,The Calling,Susan Sarandon|Gil Bellows|Ellen Burstyn|Topher Grace|Donald Sutherland,,Jason Stone,Pray for the Prey,series of murders,Detective Hazel Micallef hasn't had much to worry about in the sleepy town of Port Dundas until a string of gruesome murders in the surrounding countryside brings her face to face with a serial killer driven by a higher calling.,108,Thriller,Darius Films|Manis Film|Breaking Ball Films|Stage 6 Films,8/5/14,52,5.7,2014,0,0
137321,tt1837709,0.92537,60000000,30800231,Winter's Tale,Colin Farrell|Jessica Brown Findlay|Russell Crowe|William Hurt|Jennifer Connelly,http://www.winterstalemovie.com/,Akiva Goldsman,This is not a true story. This is true love.,based on novel,"A burglar falls for an heiress as she dies in his arms. When he learns that he has the gift of reincarnation, he sets out to save her.",118,Drama|Fantasy|Mystery|Romance,Village Roadshow Pictures|Weed Road Pictures|Warner Bros.,2/13/14,327,5.9,2014,55265463.0462875,28369817.1357936
234200,tt3169706,0.920514,0,7523634,Pride,Ben Schnetzer|Bill Nighy|Imelda Staunton|Dominic West|Paddy Considine,,Matthew Warchus,Based on the inspirational true story.,lgbt,"Itâ€™s the summer of 1984 â€“ Margaret Thatcher is in power and the National Union of Mineworkers (NUM) is on strike. At the Gay Pride March in London, a group of gay and lesbian activists decides to raise money to support the families of the striking miners. But there is a problem. The Union seems embarrassed to receive their support.  But the activists are not deterred. They decide to ignore the Union and go direct to the miners. They identify a mining village in the Dulais Valley,  in deepest Wales, and set off in a mini bus to make their donation in person. And so begins the extraordinary story of two seemingly alien communities who form a surprising and ultimately triumphant partnership.",117,Drama|Comedy,Calamity Films,9/12/14,288,7.7,2014,0,6929951.94667988
244264,tt2034031,0.916578,0,0,Laggies,Keira Knightley|ChloÃ« Grace Moretz|Sam Rockwell|Kaitlyn Dever|Ellie Kemper,,Lynn Shelton,Acting your age is so overrated.,friendship|coming of age|mother daughter relationship|female protagonist|father daughter relationship,"Overeducated and underemployed, 28 year old Megan is in the throes of a quarterlife crisis. Squarely into adulthood with no career prospects, no particular motivation to think about her future and no one to relate to, Megan is comfortable lagging a few steps behind - while her friends check off milestones and celebrate their new grown-up status. When her high-school sweetheart proposes, Megan panics and- given an unexpected opportunity to escape for a week - hides out in the home of her new friend, 16-year old Annika and Annika's world-weary single dad Craig.",100,Romance|Comedy,Anonymous Content|Merced Media Partners|PenLife Media,9/25/14,279,6.1,2014,0,0
241848,tt2980592,0.916435,5000000,2367161,The Guest,Dan Stevens|Maika Monroe|Sheila Kelley|Ethan Embry|Joel David Moore,,Adam Wingard,Be careful who you let in,bar|halloween|high school|iraq war veteran|murder,"A soldier introduces himself to the Peterson family, claiming to be a friend of their son who died in action. After the young man is welcomed into their home, a series of accidental deaths seem to be connected to his presence.",99,Mystery|Thriller|Action,HanWay Films|Snoot Entertainment,9/17/14,402,6.6,2014,4605455.25385729,2180370.81283522
259611,tt2510028,0.900955,0,0,Frontera,Ed Harris|Eva Longoria|Michael PeÃ±a|Amy Madigan|Kristen Rakes,,Michael Berry,Truth is the only justice.,,"After crossing the border illegally for work, Miguel, a hard-working father and devoted husband, finds himself wrongfully accused of murdering a former sheriffâ€™s wife. After learning of his imprisonment, Miguelâ€™s pregnant wife tries to come to his aid and lands in the hands of corrupt coyotes who hold her for ransom. Dissatisfied with the police departmentâ€™s investigation, the former sheriff tries to uncover the truth about his wifeâ€™s death and discovers disturbing evidence that will destroy one familyâ€™s future, or tear anotherâ€™s apart.",103,Western|Drama,MJW Films|Ocean Blue Entertainment,7/31/14,30,6.1,2014,0,0
238215,tt3203616,0.897075,0,0,The Cobbler,Adam Sandler|Dan Stevens|Steve Buscemi|Dustin Hoffman|Ellen Barkin,,Tom McCarthy,Saving the neighborhood one sole at a time.,comedy,"Max Simkin repairs shoes in the same New York shop that has been in his family for generations. Disenchanted with the grind of daily life, Max stumbles upon a magical heirloom that allows him to step into the lives of his customers and see the world in a new way. Sometimes walking in another man's shoes is the only way one can discover who they really are.",98,Fantasy|Comedy|Drama,Next Wednesday Productions|Voltage Pictures,9/11/14,364,5.4,2014,0,0
188166,tt2359024,0.896627,0,258384,Blue Ruin,Macon Blair|Devin Ratray|Amy Hargreaves|Kevin Kolack|Eve Plumb,http://blueruinmovie.com/,Jeremy Saulnier,Revenge comes home,revenge|drifter|virginia|character study|neo-noir,The quiet life of a beach bum is upended by dreadful news. He sets off for his childhood home to carry out an act of vengeance but proves an inept assassin and finds himself in a brutal fight to protect his estranged family.,90,Crime|Thriller,Film Science|The Lab Of Madness|Neighborhood Watch|Paradise City,4/25/14,263,6.7,2014,0,237995.190062532
253344,tt1725986,0.894732,0,0,How to Make Love Like an Englishman,Jessica Alba|Pierce Brosnan|Malcolm McDowell|Salma Hayek|Ben McKenzie,,Tom Vaughan,Every good love story has three sides.,english professor,"By day, Richard Haig is a successful and well-respected English professor at renowned Trinity College in Cambridge.  By night, Richard indulges his own romantic fantasies with a steady stream of beautiful undergraduates.  But Richard has grown tired of the  game and is looking for something more meaningful and lasting.  So when Kate, Richardâ€™s tanned, athletic, 25-year-old American girlfriend tells him that she is pregnant, Richard is thrilled.  He looks forward to having a family of his own,  being a father his children could be proud of, not some sex-fueled bobcat.  There is only one problem.  Richardâ€™s not in love with Kate.  Richard is in love with Kateâ€™s sister, Olivia. He had been in love with her ever since he first saw her.",99,Comedy,Irish Dreamtime|Das Films|Envision Entertainment|Knightsbridge Entertainment|PalmStar Media,11/6/14,102,5.5,2014,0,0
256917,tt3007512,0.893120999999999,22500000,15520023,The Water Diviner,Russell Crowe|Olga Kurylenko|Jai Courtney|Isabel Lucas|Damon Herriman,http://www.thewaterdiviner.com/,Russell Crowe,A father's journey in search of his sons.,istanbul|australia|farmer|gallipoli campaign,"Four years after the Battle of Gallipoli, Australian farmer Joshua Connor travels to Turkey to find his three sons, who never returned home from the war. When he arrives in Istanbul, he meets others who have also suffered losses: hotelier Ayshe and her son, Orhan, who befriends Connor; and Major Hasan, a Turkish officer who fought against Connor's sons and now may be their father's only hope in finding closure.",112,War|Drama,Hopscotch Features|RatPac Entertainment|Seven West Media|Fear of God Films|Seven Group Holdings,12/25/14,287,6.8,2014,20724548.6423578,14295354.2930672
171424,tt2403021,0.890965,5000000,6833445,The Green Inferno,Lorenza Izzo|Ariel Levy|Sky Ferreira|Nicolas Martinez|Kirby Bliss Blanton,,Eli Roth,Fear will eat you alive.,chile|gore|jungle|extreme violence|cannibal,"A group of student activists travel from New York City to the Amazon to save the rainforest.  However, once they arrive in this vast green landscape, they soon discover that they are not aloneâ€¦ and that no good deed goes unpunished.",100,Horror|Thriller,Worldview Entertainment|Dragonfly Entertainment|Sobras International Pictures|Top Hat Releasing|BH Tilt,9/4/14,194,4.8,2014,4605455.25385729,6294225.03543897
229297,tt2870756,0.889246999999999,0,32339326,Magic in the Moonlight,Colin Firth|Emma Stone|Hamish Linklater|Marcia Gay Harden|Jacki Weaver,,Woody Allen,,provence|aunt|magician|spiritualist,"Set in the 1920s French Riviera, a master magician is commissioned to try and expose a psychic as a fraud.",97,Comedy|Drama|Romance,Perdido Productions|Harbor Picture Company,7/25/14,464,6.3,2014,0,29787463.7665807
192712,tt2044801,0.887576,0,0,Kite,Samuel L. Jackson|Callan McAuliffe|India Eisley|Carl Beukes|Jaco Muller,http://kitethemovie.com/,Ralph Ziman,Never underestimate a girl with nothing to lose.,noir|violence|girls with guns|anime style|based on anime,"Based on the groundbreaking, cult classic anime, KITE tells the story of Sawa, a young woman living in a corrupt society where crime and gangs terrorize the streets. When Sawa's mother and policeman father are found victims of a grisly double homicide, she begins a ruthless pursuit for the man who murdered them. With the help of her father's ex-partner, Karl Aker, and a mysterious friend from her past, she becomes a merciless teen assassin, blasting her way through the dark world of human trafficking only to uncover a devastating truth",90,Drama|Action,Distant Horizons|Videovision Entertainment|Detalle Films,6/13/14,55,4.2,2014,0,0
218778,tt1698641,0.876513999999999,28000000,100654149,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Steve Carell|Jennifer Garner|Ed Oxenbould|Dylan Minnette|Kerris Dorsey,http://movies.disney.com/alexander-and-the-terrible-horrible-no-good-very-bad-day/,Miguel Arteta,One day can change everything.,based on novel|job interview|bad luck|wish|one day,"Alexander's day begins with gum stuck in his hair, followed by more calamities. Though he finds little sympathy from his family and begins to wonder if bad things only happen to him, his mom, dad, brother, and sister all find themselves living through their own terrible, horrible, no good, very bad day.",81,Family|Comedy,"Walt Disney Pictures|21 Laps Entertainment|Jim Henson Company, The",10/8/14,380,6.2,2014,25790549.4216008,92711635.866917
239678,tt1371150,0.876066,19800000,41296320,This Is Where I Leave You,Jason Bateman|Tina Fey|Adam Driver|Rose Byrne|Corey Stoll,,Shawn Levy,Welcome Home. Get Uncomfortable.,based on novel|funeral|dysfunctional family|death of father|man child,"When their father passes away, four grown, world-weary siblings return to their childhood home and are requested -- with an admonition -- to stay there together for a week, along with their free-speaking mother (Jane Fonda) and a collection of spouses, exes and might-have-beens. As the brothers and sisters re-examine their shared history and the status of each tattered relationship among those who know and love them best, they reconnect in hysterically funny and emotionally significant ways.",103,Drama|Comedy,Spring Creek Productions|21 Laps Entertainment|Warner Bros.,9/10/14,377,6.5,2014,18237602.8052749,38037670.7817944
264656,tt2398231,0.870104,16000000,2429989,The Homesman,Hilary Swank|Tommy Lee Jones|Grace Gummer|Meryl Streep|Miranda Otto,,Tommy Lee Jones,,dancing|based on novel|revenge|native american|tied feet,"When three women living on the edge of the American frontier are driven mad by harsh pioneer life, the task of saving them falls to the pious, independent-minded Mary Bee Cuddy. Transporting the women by covered wagon to Iowa, she soon realizes just how daunting the journey will be, and employs a low-life drifter, George Briggs, to join her. The unlikely pair and the three women head east, where a waiting minister and his wife have offered to take the women in. But the group first must traverse the harsh Nebraska Territories marked by stark beauty, psychological peril and constant threat.",122,Western|Drama,The Javelina Film Company|EuropaCorp|Ithaca Pictures,5/18/14,150,6.2,2014,14737456.8123433,2238241.12137308
294652,tt2452200,0.86636,0,0,Son of a Gun,Ewan McGregor|Brenton Thwaites|Alicia Vikander|Jacek Koman|Matthew Nable,,Julius Avery,Everyone gets what they deserve,prison|robbery|gold|boat|mine,"Locked up for a minor crime, 19 year old JR quickly learns the harsh realities of prison life. Protection, if you can get it, is paramount. JR soon finds himself under the watchful eye of Australia's most notorious criminal, Brendan Lynch, but protection comes at a price.",108,Action|Crime|Drama|Thriller,Media House Capital|Altitude Film Entertainment|Daydream Productions|Bridle Path Films|Southern Light Films,10/16/14,193,6.1,2014,0,0
244509,tt1179031,0.863235,0,427418,Cold in July,Michael C. Hall|Don Johnson|Sam Shepard|Vinessa Shaw|Nick Damici,,Jim Mickle,How many men can one bullet kill?,self-defense|revenge|murder|home invasion,"How can a split-second decision change your life? While investigating noises in his house one balmy Texas night in 1989, Richard Dane puts a bullet in the brain of low-life burglar Freddy Russell. Although heâ€™s hailed as a small-town hero, Dane soon finds himself fearing for his familyâ€™s safety when Freddyâ€™s ex-con father, Ben, rolls into town, hell-bent on revenge.",109,Drama|Thriller,Backup Media|Paradise City|BSM Studio|Bullet Pictures,5/23/14,153,6.3,2014,0,393690.894738635
146015,tt1825157,0.861117,0,200406,The Double,Jesse Eisenberg|Mia Wasikowska|Wallace Shawn|Noah Taylor|Rade Serbedzija,http://www.magpictures.com/thedouble/,Richard Ayoade,,paranoia|double,An awkward office drone becomes increasingly unhinged after a charismatic and confident look-alike takes a job at his workplace and seduces the woman he desires.,93,Thriller|Drama,British Film Institute (BFI)|Alcove Entertainment|Attercop Productions,4/4/14,217,6.4,2014,0,184592.173120905
227783,tt1821658,0.833734,0,0,The Nut Job,Will Arnett|Katherine Heigl|Brendan Fraser|Liam Neeson|Stephen Lang,,Peter Lepeniotis,Let's Get Nuts!,squirrel|3d animation,"Surly, a curmudgeon, independent squirrel is banished from his park and forced to survive in the city. Lucky for him, he stumbles on the one thing that may be able to save his life, and the rest of park community, as they gear up for winter - Maury's Nut Store.",85,Animation|Comedy|Family|Adventure,Open Road Films|Gulfstream Pictures|Red Rover International|ToonBox Entertainment,1/17/14,233,5.4,2014,0,0
327833,tt1641841,0.829686,9000000,0,Skin Trade,Dolph Lundgren|Tony Jaa|Ron Perlman|Celina Jade|Michael Jai White,,Ekachai Uekrongtham,Two Cops. One Mission. No Mercy.,martial arts|human trafficking|muay thai|rogue cop|bangkok thailand,After his family is killed by a Serbian gangster with international interests. NYC detective Nick goes to S.E. Asia and teams up with a Thai detective to get revenge and destroy the syndicates human trafficking network.,96,Thriller|Action|Drama,SC Films International|Baumgarten Management and Productions (BMP)|Thorbak|SC International Pictures|Thor Pictures,11/7/14,33,5.6,2014,8289819.45694313,0
151368,tt2409818,0.81219,0,0,Open Windows,Elijah Wood|Sasha Grey|Neil Maskell|Nacho Vigalondo|Brian Elder,,Nacho Vigalondo,The 21st Century REAR WINDOW.,high technology|written by director|voyeurism,"Nick is excited to discover that he's won a dinner date with his favorite actress, Jill Goddard. But when Jill refuses to honor the contest, he receives an offer he can't refuse: the ability to view Jill secretly via computer. Nick begins watching the unknowing star on her webcam, not realizing that this decision will put both himself and Jill at risk as they enter a terrifying world of cat-and-mouse where nothing-and no one-are as they seem.",101,Thriller|Action|Crime,Wild Bunch|Sayaka Producciones Audiovisuales|Apaches Entertainment|La Panda|Atresmedia Cine,7/4/14,130,5.1,2014,0,0
230179,tt2088003,0.805839,8500000,7500000,Big Game,Samuel L. Jackson|Onni Tommila|Ted Levine|Victor Garber|Felicity Huffman,https://www.facebook.com/BigGameMovie,Jalmari Helander,Big Action. Big Adventure.,terrorist|parachute|president|air force one|escape,"When Air Force One is shot down by terrorists leaving the President of the United States stranded in the wilderness, there is only one person around who can save him - a 13-year old boy called Oskari. In the forest on a hunting mission to prove his maturity to his kinsfolk, Oskari had been planning to track down a deer, but instead discovers the most powerful man on the planet in an escape pod. With the terrorists closing in to capture their own ""Big Game"" prize, the unlikely duo must team up to escape their hunters. As anxious Pentagon officials observe the action via satellite feed, it is up to the President and his new side-kick to prove themselves and survive the most extraordinary 24 hours of their lives.",90,Action|Adventure,Head Gear Films|Altitude Film Entertainment|Film House Germany|Metrol Technology|Ketchup Entertainment,9/5/14,261,5.2,2014,7829273.9315574,6908182.88078594
242076,tt2212008,0.800343999999999,0,56574,The Bag Man,John Cusack|Rebecca Da Costa|Robert De Niro|Crispin Glover|Dominic Purcell,,David Grovic,The cat's in the bag.,motel|crime boss,A criminal waits in a seedy motel and waits for his boss after killing several men to steal a bag.,108,Crime|Drama|Thriller,Red Granite Pictures|TinRes Entertainment|Cinedigm,2/28/14,83,5,2014,0,52109.8051063445
